,hs_code,suffix,description
0, ,,第1節  天然又は養殖の真珠、貴石及び半貴石
1,71.01,,天然又は養殖の真珠（加工してあるかないか又は格付けしてあるかないかを問わないものとし、糸通しし又は取り付けたものを除く。ただし、天然又は養殖の真珠を輸送のために一時的に糸に通したものを含む。）
2,7101.10,000,天然真珠
3,,,養殖真珠
4,7101.21,,加工してないもの
5,,110,− アコヤ真珠のもの
6,,120,− 白ちよう真珠及び黒ちよう真珠のもの
7,,190,− その他のもの
8,7101.22,,加工したもの
9,,210,− アコヤ真珠のもの
10,,220,− 白ちよう真珠及び黒ちよう真珠のもの
11,,290,− その他のもの
12,71.02,,ダイヤモンド（加工してあるかないかを問わないものとし、取り付けたものを除く。）
13,7102.10,000,選別してないもの
14,,,工業用のもの
15,7102.21,000,加工してないもの及び単にひき、クリーブし又はブルーチしたもの
16,7102.29,000,その他のもの
17,,,工業用以外のもの
18,7102.31,000,加工してないもの及び単にひき、クリーブし又はブルーチしたもの
19,7102.39,000,その他のもの
20,71.03,,貴石及び半貴石（加工してあるかないか又は格付けしてあるかないかを問わないものとし、糸通しし又は取り付けたもの及びダイヤモンドを除く。ただし、格付けしてない貴石（ダイヤモンドを除く。）又は半貴石を輸送のために一時的に糸に通したものを含む。）
21,7103.10,000,加工してないもの、単にひいたもの及び粗く形作つたもの
22,,,その他の加工をしたもの
23,7103.91,000,ルビー、サファイヤ及びエメラルド
24,7103.99,000,その他のもの
25,71.04,,合成又は再生の貴石及び半貴石（加工してあるかないか又は格付けしてあるかないかを問わないものとし、糸通しし又は取り付けたものを除く。ただし、格付けしてない合成又は再生の貴石又は半貴石を輸送のために一時的に糸に通したものを含む。）
26,7104.10,000,ピエゾエレクトリッククオーツ
27,,,その他のもの（加工してないもの、単にひいたもの及び粗く形作つたものに限る。）
28,7104.21,000,ダイヤモンド
29,7104.29,000,その他のもの
30,,,その他のもの
31,7104.91,000,ダイヤモンド
32,7104.99,000,その他のもの
33,71.05,,天然又は合成の貴石又は半貴石のダスト及び粉
34,7105.10,000,ダイヤモンドのもの
35,7105.90,000,その他のもの
