,hs_code,suffix,description
0,15.01,,豚脂（ラードを含む。）及び家きん脂（第02.09項又は第15.03項のものを除く。）
1,1501.10,,ラード
2,,100,1 酸価が1.3を超えるもの
3,,200,2 その他のもの
4,1501.20,,その他の豚脂
5,,100,1 酸価が1.3を超えるもの
6,,200,2 その他のもの
7,1501.90,000,その他のもの
8,15.02,,牛、羊又はやぎの脂肪（第15.03項のものを除く。）
9,1502.10,,タロー
10,,010,− 牛のもの
11,,090,− その他のもの
12,1502.90,,その他のもの
13,,010,− 牛のもの
14,,090,− その他のもの
15,15.03,,
16,1503.00,000,ラードステアリン、ラード油、オレオステアリン、オレオ油及びタロー油（乳化、混合その他の調製をしてないものに限る。）
17,15.04,,魚又は海棲哺乳動物の油脂及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
18,1504.10,000,魚の肝油及びその分別物
19,1504.20,000,魚の油脂及びその分別物（肝油を除く。）
20,1504.30,,海棲哺乳動物の油脂及びその分別物
21,,010,1 鯨油
22,,090,2 その他のもの
23,15.05,,
24,1505.00,,ウールグリース及びこれから得た脂肪性物質（ラノリンを含む。）
25,,100,1 ウールグリース（粗のものに限る。）
26,,200,2 その他のもの
27,15.06,,
28,1506.00,000,その他の動物性油脂及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
29,15.07,,大豆油及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
30,1507.10,,粗油（ガム質を除いてあるかないかを問わない。）
31,,100,1 酸価が0.6を超えるもの
32,,200,2 その他のもの
33,1507.90,000,その他のもの
34,15.08,,落花生油及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
35,1508.10,,粗油
36,,100,1 酸価が0.6を超えるもの
37,,200,2 その他のもの
38,1508.90,000,その他のもの
39,15.09,,オリーブ油及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
40,1509.20,000,エクストラバージンオリーブ油
41,1509.30,000,バージンオリーブ油
42,1509.40,000,その他のバージンオリーブ油
43,1509.90,000,その他のもの
44,15.10,,オリーブのみから得たその他の油及びその分別物（第15.09項の油及びその分別物を混合したものを含み、化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
45,1510.10,000,粗製のオリーブかす油
46,1510.90,000,その他のもの
47,15.11,,パーム油及びその分別物（化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
48,1511.10,000,粗油
49,1511.90,,その他のもの
50,,010,1 パームステアリン
51,,090,2 その他のもの
52,15.12,,ひまわり油、サフラワー油及び綿実油並びにこれらの分別物（化学的な変性加工をしてない油及び分別物に限るものとし、精製してあるかないかを問わない。）
53,,,ひまわり油及びサフラワー油並びにこれらの分別物
54,1512.11,,粗油
55,,,1 酸価が0.6を超えるもの
56,,110,− ひまわり油
57,,210,− サフラワー油
58,,,2 その他のもの
59,,120,− ひまわり油
60,,220,− サフラワー油
61,1512.19,,その他のもの
62,,010,− ひまわり油及びその分別物
63,,090,− サフラワー油及びその分別物
64,,,綿実油及びその分別物
65,1512.21,,粗油（ゴシポールを除いてあるかないかを問わない。）
66,,010,− 輸出用の魚又は貝類の缶詰の製造に使用するもの
67,,090,− その他のもの
68,1512.29,,その他のもの
69,,010,− 輸出用の魚又は貝類の缶詰の製造に使用するもの
70,,090,− その他のもの
71,15.13,,やし（コプラ）油、パーム核油及びババス油並びにこれらの分別物（化学的な変性加工をしてない油及び分別物に限るものとし、精製してあるかないかを問わない。）
72,,,やし（コプラ）油及びその分別物
73,1513.11,000,粗油
74,1513.19,000,その他のもの
75,,,パーム核油及びババス油並びにこれらの分別物
76,1513.21,,粗油
77,,100,1 パーム核油
78,,,2 ババス油
79,,210,(1)酸価が0.6を超えるもの
80,,220,(2)その他のもの
81,1513.29,,その他のもの
82,,100,1 パーム核油及びその分別物
83,,200,2 ババス油及びその分別物
84,15.14,,菜種油及びからし油並びにこれらの分別物（化学的な変性加工をしてない油及び分別物に限るものとし、精製してあるかないかを問わない。）
85,,,菜種油（低エルカ酸のもの）及びその分別物
86,1514.11,,粗油
87,,100,1 酸価が0.6を超えるもの
88,,200,2 その他のもの
89,1514.19,000,その他のもの
90,,,その他のもの
91,1514.91,,粗油
92,,100,1 酸価が0.6を超えるもの
93,,200,2 その他のもの
94,1514.99,000,その他のもの
95,15.15,,その他の植物性油脂又は微生物性油脂及びこれらの分別物（ホホバ油及びその分別物を含み、化学的な変性加工をしてないものに限るものとし、精製してあるかないかを問わない。）
96,,,亜麻仁油及びその分別物
97,1515.11,000,粗油
98,1515.19,000,その他のもの
99,,,とうもろこし油及びその分別物
100,1515.21,,粗油
101,,100,1 酸価が0.6を超えるもの
102,,200,2 その他のもの
103,1515.29,000,その他のもの
104,1515.30,000,ひまし油及びその分別物
105,1515.50,,ごま油及びその分別物
106,,100,1 酸価が0.6を超えるもの
107,,200,2 その他のもの
108,1515.60,,微生物性油脂及びその分別物
109,,100,1 酸価が0.6を超えるもの
110,,200,2 その他のもの
111,1515.90,,その他のもの
112,,,1 オイチシカ油及びその分別物並びに桐油及びその分別物
113,,110,− 桐油及びその分別物
114,,190,− その他のもの
115,,,2 カメリヤ油、漆ろう及びはぜろう並びにこれらの分別物
116,,200,− カメリヤ油及びその分別物
117,,300,− 漆ろう及びはぜろう並びにこれらの分別物
118,,600,3 ホホバ油及びその分別物
119,,,4 その他のもの
