,hs_code,suffix,description
0,47.01,,
1,4701.00,,機械木材パルプ
2,,010,− さらしてないもの
3,,090,− 半さらしのもの及びさらしたもの
4,47.02,,
5,4702.00,,化学木材パルプ（溶解用のものに限る。）
6,,010,− 亜硫酸パルプ（サルファイトパルプ）
7,,090,− その他のもの
8,47.03,,化学木材パルプ（ソーダパルプ及び硫酸塩パルプ（クラフトパルプ）に限るものとし、溶解用のものを除く。）
9,,,さらしてないもの
10,4703.11,000,針葉樹のもの
11,4703.19,000,針葉樹以外のもの
12,,,半さらしのもの及びさらしたもの
13,4703.21,000,針葉樹のもの
14,4703.29,000,針葉樹以外のもの
15,47.04,,化学木材パルプ（亜硫酸パルプ（サルファイトパルプ）に限るものとし、溶解用のものを除く。）
16,,,さらしてないもの
17,4704.11,000,針葉樹のもの
18,4704.19,000,針葉樹以外のもの
19,,,半さらしのもの及びさらしたもの
20,4704.21,000,針葉樹のもの
21,4704.29,000,針葉樹以外のもの
22,47.05,,
23,4705.00,000,機械的及び化学的パルプ工程の組み合わせにより製造した木材パルプ
24,47.06,,古紙パルプ及びその他の繊維素繊維を原料とするパルプ
25,4706.10,000,コットンリンターパルプ
26,4706.20,000,古紙パルプ
27,4706.30,000,その他のもの（竹製のものに限る。）
28,,,その他のもの
29,4706.91,000,機械パルプ
30,4706.92,000,化学パルプ
31,4706.93,000,機械的及び化学的工程の組合せにより製造したもの
32,47.07,,古紙
33,4707.10,,さらしてないクラフト紙又はクラフト板紙及びコルゲート加工をした紙又は板紙
34,,010,− 段ボールのもの
35,,090,− その他のもの
36,4707.20,000,その他の紙又は板紙（主としてさらした化学パルプから製造したものに限るものとし、全体を着色したものを除く。）
37,4707.30,,主として機械パルプから製造した紙又は板紙（例えば、新聞、雑誌その他これらに類する印刷物）
38,,010,− 新聞のもの
39,,090,− その他のもの
40,4707.90,000,その他のもの（区分けしてない古紙を含む。）
