,hs_code,suffix,description
0,,,第1節  一次製品
1,39.01,,エチレンの重合体（一次製品に限る。）
2,3901.10,,比重が0.94未満のポリエチレン
3,,,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
4,,,− 直鎖状低密度ポリエチレン
5,,021,−− バイオマス（動植物に由来する有機物（原油、石油ガス、可燃性天然ガス及び石炭並びにこれらから製造される製品を除く。）をいう。）から製造したものである旨が政令で定めるところにより証明されたもの（以下この項において「バイオポリエチレン」という。）
6,,029,−− その他のもの
7,,,− その他のもの
8,,061,−− バイオポリエチレン
9,,069,−− その他のもの
10,,,2 その他のもの
11,,091,− バイオポリエチレン
12,,099,− その他のもの
13,3901.20,,比重が0.94以上のポリエチレン
14,,,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
15,,011,−− バイオポリエチレン
16,,019,−− その他のもの
17,,,− その他のもの
18,,091,−− バイオポリエチレン
19,,099,−− その他のもの
20,3901.30,,エチレン-酢酸ビニル共重合体
21,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
22,,090,− その他のもの
23,3901.40,,比重が0.94未満のエチレン-アルファ-オレフィン共重合体
24,,,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
25,,011,−− バイオポリエチレン
26,,019,−− その他のもの
27,,,− その他のもの
28,,091,−− バイオポリエチレン
29,,099,−− その他のもの
30,3901.90,,その他のもの
31,,,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
32,,011,−− バイオポリエチレン
33,,019,−− その他のもの
34,,,− その他のもの
35,,091,−− バイオポリエチレン
36,,099,−− その他のもの
37,39.02,,プロピレンその他のオレフィンの重合体（一次製品に限る。）
38,3902.10,,ポリプロピレン
39,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
40,,090,− その他のもの
41,3902.20,,ポリイソブチレン
42,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
43,,090,− その他のもの
44,3902.30,,プロピレンの共重合体
45,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
46,,090,− その他のもの
47,3902.90,,その他のもの
48,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
49,,090,− その他のもの
50,39.03,,スチレンの重合体（一次製品に限る。）
51,,,ポリスチレン
52,3903.11,,多泡性のもの
53,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
54,,090,− その他のもの
55,3903.19,,その他のもの
56,,010,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
57,,090,2 その他のもの
58,3903.20,,スチレン-アクリロニトリル（SAN）共重合体
59,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
60,,090,− その他のもの
61,3903.30,,アクリロニトリル-ブタジエン-スチレン（ABS）共重合体
62,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
63,,090,− その他のもの
64,3903.90,,その他のもの
65,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
66,,090,− その他のもの
67,39.04,,塩化ビニルその他のハロゲン化オレフィンの重合体（一次製品に限る。）
68,3904.10,,ポリ（塩化ビニル）（他の物質と混合してないものに限る。）
69,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
70,,090,− その他のもの
71,,,その他のポリ(塩化ビニル)
72,3904.21,,可塑化してないもの
73,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
74,,090,− その他のもの
75,3904.22,,可塑化したもの
76,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
77,,090,− その他のもの
78,3904.30,,塩化ビニル-酢酸ビニル共重合体
79,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
80,,090,− その他のもの
81,3904.40,,その他の塩化ビニルの共重合体
82,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
83,,090,− その他のもの
84,3904.50,,塩化ビニリデンの重合体
85,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
86,,090,− その他のもの
87,,,ふつ素系重合体
88,3904.61,,ポリテトラフルオロエチレン
89,,010,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
90,,020,2 その他のもの
91,3904.69,,その他のもの
92,,010,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
93,,020,2 その他のもの
94,3904.90,,その他のもの
95,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
96,,090,− その他のもの
97,39.05,,酢酸ビニルその他のビニルエステルの重合体及びその他のビニル重合体（一次製品に限る。）
98,,,ポリ(酢酸ビニル)
99,3905.12,000,水に分散しているもの
100,3905.19,000,その他のもの
101,,,酢酸ビニルの共重合体
102,3905.21,000,水に分散しているもの
103,3905.29,000,その他のもの
104,3905.30,000,ポリ(ビニルアルコール)（加水分解してないアセテート基を含有するかしないかを問わない。）
105,,,その他のもの
106,3905.91,,共重合体
107,,010,1 ポリビニルブチラールのもの（塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のものに限る。）
108,,,2 その他のもの
109,,091,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
110,,099,− その他のもの
111,3905.99,000,その他のもの
112,39.06,,アクリル重合体（一次製品に限る。）
113,3906.10,,ポリ（メタクリル酸メチル）
114,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
115,,090,− その他のもの
116,3906.90,,その他のもの
117,,010,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
118,,090,2 その他のもの
119,39.07,,ポリアセタールその他のポリエーテル、エポキシ樹脂及びポリカーボネート、アルキド樹脂、ポリアリルエステルその他のポリエステル（一次製品に限る。）
120,3907.10,000,ポリアセタール
121,,,その他のポリエーテル
122,3907.21,000,ビス（ポリオキシエチレン）メチルホスホネート
123,3907.29,,その他のもの
124,,100,− ポリジブロモフェニレン−オキシド
125,,,− その他のもの
126,,910,−− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
127,,990,−− その他のもの
128,3907.30,,エポキシ樹脂
129,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
130,,090,− その他のもの
131,3907.40,,ポリカーボネート
132,,100,− テトラブロモビスフェノールA ポリカーボネート
133,,900,− その他のもの
134,3907.50,,アルキド樹脂
135,,010,− 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
136,,090,− その他のもの
137,,,ポリ(エチレンテレフタレート)
138,3907.61,000,粘度数が1グラムにつき78ミリリットル以上のもの
139,3907.69,000,その他のもの
140,3907.70,000,ポリ乳酸
141,,,その他のポリエステル
142,3907.91,000,不飽和のもの
143,3907.99,,その他のもの
144,,,1 塊（不規則な形のものに限る。）、粉（モールディングパウダーを含む。）、粒、フレークその他これらに類する形状のもの
145,,011,(1) ポリトリメチレンテレフタレート
146,,019,(2) その他のもの
147,,090,2 その他のもの
