,hs_code,suffix,description
0,,,第1節  炭化水素並びにそのハロゲン化誘導体、スルホン化誘導体、ニトロ化誘導体及びニトロソ化誘導体
1,29.01,,非環式炭化水素
2,2901.10,000,飽和のもの
3,,,不飽和のもの
4,2901.21,000,エチレン
5,2901.22,000,プロペン（プロピレン）
6,2901.23,000,ブテン（ブチレン）及びその異性体
7,2901.24,,"ブタ-1,3-ジエン及びイソプレン"
8,,010,"1 ブタ-1,3-ジエン"
9,,020,2 イソプレン
10,2901.29,000,その他のもの
11,29.02,,環式炭化水素
12,,,飽和脂環式炭化水素、不飽和脂環式炭化水素及びシクロテルペン炭化水素
13,2902.11,000,シクロヘキサン
14,2902.19,,その他のもの
15,,010,1 5-エチリデン-2-ノルボルネン
16,,090,2 その他のもの
17,2902.20,000,ベンゼン
18,2902.30,000,トルエン
19,,,キシレン
20,2902.41,000,オルト-キシレン
21,2902.42,000,メタ-キシレン
22,2902.43,000,パラ-キシレン
23,2902.44,000,キシレン異性体の混合物
24,2902.50,000,スチレン
25,2902.60,000,エチルベンゼン
26,2902.70,000,クメン
27,2902.90,000,その他のもの
28,29.03,,炭化水素のハロゲン化誘導体
29,,,非環式炭化水素の塩素化誘導体（飽和のものに限る。）
30,2903.11,000,クロロメタン（塩化メチル）及びクロロエタン（塩化エチル）
31,2903.12,000,ジクロロメタン（塩化メチレン）
32,2903.13,000,クロロホルム（トリクロロメタン）
33,2903.14,000,四塩化炭素
34,2903.15,000,"二塩化エチレン（ISO）（1,2-ジクロロエタン）"
35,2903.19,,その他のもの
36,,010,"− 1,1,1-トリクロロエタン"
37,,090,− その他のもの
38,,,非環式炭化水素の塩素化誘導体（不飽和のものに限る。）
39,2903.21,000,塩化ビニル（クロロエチレン）
40,2903.22,000,トリクロロエチレン
41,2903.23,000,テトラクロロエチレン（ペルクロロエチレン）
42,2903.29,000,その他のもの
43,,,非環式炭化水素のふつ素化誘導体（飽和のものに限る。）
44,2903.41,000,トリフルオロメタン（HFC-23）
45,2903.42,000,ジフルオロメタン（HFC-32）
46,2903.43,,"フルオロメタン（HFC-41）、1,2-ジフルオロエタン（HFC-152）及び1,1-ジフルオロエタン（HFC-152a）"
47,,010,− フルオロメタン（HFC-41）
48,,020,"− 1,2-ジフルオロエタン（HFC-152）"
49,,,"− 1,1-ジフルオロエタン（HFC-152a）"
50,,031,−− 噴霧器に充填したもの
51,,039,−− その他のもの
52,2903.44,,"ペンタフルオロエタン（HFC-125）、1,1,1-トリフルオロエタン（HFC-143a）及び1,1,2-トリフルオロエタン（HFC-143）"
53,,010,− ペンタフルオロエタン（HFC-125）
54,,020,"− 1,1,1-トリフルオロエタン（HFC-143a）"
55,,030,"− 1,1,2-トリフルオロエタン（HFC-143）"
56,2903.45,,"1,1,1,2-テトラフルオロエタン（HFC-134a）及び1,1,2,2-テトラフルオロエタン（HFC-134）"
57,,,"− 1,1,1,2-テトラフルオロエタン（HFC-134a）"
58,,011,−− 噴霧器に充填したもの
59,,019,−− その他のもの
60,,020,"− 1,1,2,2-テトラフルオロエタン（HFC-134）"
