,hs_code,suffix,description
0,42.01,,
1,4201.00,000,動物用装着具（引き革、引き綱、ひざ当て、口輪、くら敷き、くら袋、犬用のコートその他これらに類する物品を含むものとし、材料を問わない。）
2,42.02,,旅行用バッグ、断熱加工された飲食料用バッグ、化粧用バッグ、リュックサック、ハンドバッグ、買物袋、財布、マップケース、シガレットケース、たばこ入れ、工具袋、スポーツバッグ、瓶用ケース、宝石入れ、おしろい入れ、刃物用ケースその他これらに類する容器（革、コンポジションレザー、プラスチックシート、紡織用繊維、バルカナイズドファイバー若しくは板紙から製造し又は全部若しくは大部分をこれらの材料若しくは紙で被覆したものに限る。）及びトランク、スーツケース、携帯用化粧道具入れ、エグゼクティブケース、書類かばん、通学用かばん、眼鏡用ケース、双眼鏡用ケース、写真機用ケース、楽器用ケース、銃用ケース、けん銃用のホルスターその他これらに類する容器
3,,,トランク、スーツケース、携帯用化粧道具入れ、エグゼクティブケース、書類かばん、通学用かばんその他これらに類する容器
4,4202.11,,外面が革製又はコンポジションレザー製のもの
5,,100,"1 携帯用化粧道具入れ（貴金属、これを貼り若しくはめつきした金属、貴石、半貴石、真珠、さんご、象牙又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるものに限る。）"
6,,200,2 その他のもの
7,4202.12,,外面がプラスチック製又は紡織用繊維製のもの
8,,100,"1 携帯用化粧道具入れ（貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるものに限る。）"
9,,,2 その他のもの
10,,210,(1)外面がプラスチックシート製又は紡織用繊維製のもの
11,,220,(2)その他のもの
12,4202.19,000,その他のもの
13,,,ハンドバッグ（取手が付いていないものを含むものとし、肩ひもが付いているかいないかを問わない。）
14,4202.21,,外面が革製又はコンポジションレザー製のもの
15,,,"1 貴金属、これを貼り若しくはめつきした金属、貴石、半貴石、真珠、さんご、象牙又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるもの"
16,,110,(1)革製のもの
17,,120,(2)その他のもの
18,,,2 その他のもの
19,,210,(1)革製のもの
20,,220,(2)その他のもの
21,4202.22,,外面がプラスチックシート製又は紡織用繊維製のもの
22,,100,"1 貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるもの"
23,,200,2 その他のもの
24,4202.29,000,その他のもの
25,,,ポケット又はハンドバッグに通常入れて携帯する製品
26,4202.31,,外面が革製又はコンポジションレザー製のもの
27,,100,"1 財布（貴金属、これを貼り若しくはめつきした金属、貴石、半貴石、真珠、さんご、象牙又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるものに限る。）"
28,,200,2 その他のもの
29,4202.32,,外面がプラスチックシート製又は紡織用繊維製のもの
30,,100,"1 財布（貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもののうち、課税価格が1個につき6,000円を超えるものに限る。）"
31,,200,2 その他のもの
32,4202.39,000,その他のもの
33,,,その他のもの
34,4202.91,000,外面が革製又はコンポジションレザー製のもの
35,4202.92,000,外面がプラスチックシート製又は紡織用繊維製のもの
36,4202.99,,その他のもの
37,,020,1 木製のもの
38,,010,2 アイボリー、骨、かめの甲、角、枝角、さんご、真珠光沢を有する貝殻その他の動物性の彫刻用又は細工用の材料製のもの
39,,090,3 その他のもの
40,42.03,,衣類及び衣類附属品（革製又はコンポジションレザー製のものに限る。）
41,4203.10,,衣類
42,,100,1 毛皮をトリミングとして使用したもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
43,,200,2 その他のもの
44,,,手袋、ミトン及びミット
45,4203.21,,特に運動用に製造したもの
46,,100,1 毛皮付きのもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
47,,,2 その他のもの
48,,210,− 野球用のもの
49,,290,− その他のもの
50,4203.29,,その他のもの
51,,,1 毛皮付きのもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
52,,110,− 革製のもの
53,,190,− コンポジションレザー製のもの
54,,200,2 その他のもの
55,4203.30,,ベルト及び負い革
56,,100,1 毛皮をトリミングとして使用したもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
57,,200,2 その他のもの
58,4203.40,,その他の衣類附属品
59,,100,1 毛皮をトリミングとして使用したもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
60,,200,2 その他のもの
61,42.05,,
62,4205.00,,その他の革製品及びコンポジションレザー製品
63,,,1 機械用その他の技術的用途に供する種類のもの
64,,110,(1)ベルト、ベルチング、コーミングレザー及びインターギルレザー
65,,190,(2)その他のもの
66,,900,2 その他のもの
67,42.06,,
68,4206.00,000,腸、ゴールドビーターススキン、ぼうこう又は腱の製品
