,hs_code,suffix,description
0,94.01,,腰掛け（寝台として兼用することができるものであるかないかを問わないものとし、第94.02項のものを除く。）及びその部分品
1,9401.10,000,航空機に使用する種類の腰掛け
2,9401.20,000,自動車に使用する種類の腰掛け
3,,,回転腰掛け（高さを調節することができるものに限る。）
4,9401.31,,木製のもの
5,,010,1 革張りのもの
6,,090,2 その他のもの
7,9401.39,,その他のもの
8,,010,1 革張りのもの
9,,090,2 その他のもの
10,,,腰掛け（寝台として兼用することができるものに限るものとし、庭園用のもの及びキャンプ装具用のものを除く。）
11,9401.41,,木製のもの
12,,010,1 革張りのもの
13,,090,2 その他のもの
14,9401.49,,その他のもの
15,,010,1 革張りのもの
16,,090,2 その他のもの
17,,,とう、オージア、竹その他これらに類する材料製の腰掛け
18,9401.52,000,竹製のもの
19,9401.53,000,とう製のもの
20,9401.59,000,その他のもの
21,,,その他の腰掛け（木製フレームのものに限る。）
22,9401.61,,アップホルスターのもの
23,,010,− 革張りのもの
24,,020,− その他のもの
25,9401.69,000,その他のもの
26,,,その他の腰掛け（金属製フレームのものに限る。）
27,9401.71,,アップホルスターのもの
28,,010,1 革張りのもの
29,,090,2 その他のもの
30,9401.79,,その他のもの
31,,010,1 革張りのもの
32,,090,2 その他のもの
33,9401.80,,その他の腰掛け
34,,010,1 革張りのもの
35,,090,2 その他のもの
36,,,部分品
37,9401.91,000,木製のもの
38,9401.99,,その他のもの
39,,,1 革製のもの
40,,021,− 自動車に使用する種類のもの
41,,029,− その他のもの
42,,090,2 その他のもの
43,94.02,,医療用又は獣医用の備付品（例えば、手術台、検査台、病院用機構付きベッド及び歯科用いす）及び理髪用いすその他これに類するいすで回転し、傾斜し、かつ、上下するための機構を有するもの並びにこれらの部分品
44,9402.10,000,歯科用又は理髪用のいすその他これに類するいす及びこれらの部分品
45,9402.90,000,その他のもの
46,94.03,,その他の家具及びその部分品
47,9403.10,000,事務所において使用する種類の金属製家具
48,9403.20,000,その他の金属製家具
49,9403.30,000,事務所において使用する種類の木製家具
50,9403.40,000,台所において使用する種類の木製家具
51,9403.50,000,寝室において使用する種類の木製家具
52,9403.60,,その他の木製家具
53,,010,− 棚付き家具（食器棚及び本箱を除く。掛け若しくは壁に取り付けて又は一方の上に他方を載せて使用するように設計したものに限る。）
54,,,− その他のもの
55,,110,−− 仏壇
56,,190,−− その他のもの
57,9403.70,000,プラスチック製家具
58,,,その他の材料（とう、オージア、竹その他これらに類する材料を含む。）製の家具
59,9403.82,000,竹製のもの
60,9403.83,000,とう製のもの
61,9403.89,000,その他のもの
62,,,部分品
63,9403.91,000,木製のもの
64,9403.99,,その他のもの
65,,010,− 金属製のもの
66,,090,− その他のもの
67,94.04,,寝具その他これに類する物品（例えば、マットレス、布団、羽根布団、クッション、プフ及び枕。スプリング付きのもの、何らかの材料を詰物とし又は内部に入れたもの及びセルラーラバー製又は多泡性プラスチック製のものに限るものとし、被覆してあるかないかを問わない。）及びマットレスサポート
68,9404.10,000,マットレスサポート
69,,,マットレス
70,9404.21,000,セルラーラバー製又は多泡性プラスチック製のもの（被覆してあるかないかを問わない。）
71,9404.29,000,その他の材料製のもの
72,9404.30,000,寝袋
73,9404.40,,布団、ベッドスプレッド及び羽根布団（コンフォーター）
74,,010,− 羽根布団（羽根又は羽毛を詰物に使用したもの）
75,,020,− 人造繊維のみを詰物に使用したもの
76,,090,− その他のもの
77,9404.90,000,その他のもの
78,94.05,,照明器具及びその部分品（サーチライト及びスポットライトを含むものとし、他の項に該当するものを除く。）並びに光源を据え付けたイルミネーションサイン、発光ネームプレートその他これらに類する物品及びこれらの部分品（他の項に該当するものを除く。）
79,,,シャンデリアその他の天井用又は壁掛け用の電気式の照明器具（公共の広場又は街路の照明に使用する種類のものを除く。）
80,9405.11,000,発光ダイオード（LED）光源とともに専ら使用するように設計されたもの
81,9405.19,000,その他のもの
82,,,卓上用、机上用、ベッドサイド用又は床置き用の電気式の照明器具
83,9405.21,000,発光ダイオード（LED）光源とともに専ら使用するように設計されたもの
84,9405.29,000,その他のもの
85,,,クリスマスツリーに使用する種類のストリングライト
86,9405.31,000,発光ダイオード（LED）光源とともに専ら使用するように設計されたもの
87,9405.39,000,その他のもの
88,,,その他の電気式の照明器具
89,9405.41,,光発電性のもの(発光ダイオード（LED）光源とともに専ら使用するように設計されたものに限る。)
90,,010,− サーチライト及びスポットライト
91,,090,− その他のもの
92,9405.42,,その他のもの（発光ダイオード（LED）光源とともに専ら使用するように設計されたものに限る。)
93,,010,− サーチライト及びスポットライト
94,,090,− その他のもの
95,9405.49,,その他のもの
96,,010,− サーチライト及びスポットライト
97,,090,− その他のもの
98,9405.50,000,非電気式の照明器具
99,,,イルミネーションサイン、発光ネームプレートその他これらに類する物品
100,9405.61,,発光ダイオード（LED）光源とともに専ら使用するように設計されたもの
101,,010,1 ガラス製、木製、腸製、ゴールドビーターススキン製、ぼうこう製又は腱製のもの
102,,090,2 その他のもの
103,9405.69,,その他のもの
104,,010,1 ガラス製、木製、腸製、ゴールドビーターススキン製、ぼうこう製又は腱製のもの
105,,090,2 その他のもの
106,,,部分品
107,9405.91,000,ガラス製のもの
108,9405.92,000,プラスチック製のもの
109,9405.99,000,その他のもの
110,94.06,,プレハブ建築物
111,9406.10,,木製のもの
112,,010,− 床のあるもの（一部屋の床面積が9平方メートル以上のものを含むものに限る。）
113,,090,− その他のもの
114,9406.20,,鋼製のモジュール式建築ユニット
115,,010,− 床のあるもの（一部屋の床面積が9平方メートル以上のものを含むものに限る。）
116,,090,− その他のもの
117,9406.90,,その他のもの
118,,010,− 床のあるもの（一部屋の床面積が9平方メートル以上のものを含むものに限る。）
119,,090,− その他のもの
