,hs_code,suffix,description
0,83.01,,卑金属製の錠（かぎを使用するもの、ダイヤル式のもの及び電気式のものに限る。）並びに卑金属製の留金及び留金付きフレームで、錠と一体のもの並びにこれらの卑金属製のかぎ
1,8301.10,000,南京錠
2,8301.20,000,自動車に使用する種類の錠
3,8301.30,000,家具に使用する種類の錠
4,8301.40,000,その他の錠
5,8301.50,000,留金及び留金付きフレームで、錠と一体のもの
6,8301.60,000,部分品
7,8301.70,000,かぎ（単独で提示するものに限る。）
8,83.02,,卑金属製の帽子掛け、ブラケットその他これらに類する支持具、取付具その他これに類する物品（家具、戸、階段、窓、日よけ、車体、馬具、トランク、衣装箱、小箱その他これらに類する物品に適するものに限る。）、取付具付きキャスター及びドアクローザー
9,8302.10,000,ちようつがい
10,8302.20,000,キャスター
11,8302.30,000,その他の取付具その他これに類する物品（自動車に適するものに限る。）
12,,,その他の取付具その他これに類する物品
13,8302.41,000,建築物に適するもの
14,8302.42,000,その他のもの（家具に適するものに限る。）
15,8302.49,000,その他のもの
16,8302.50,000,帽子掛け、ブラケットその他これらに類する支持具
17,8302.60,000,ドアクローザー
18,83.03,,
19,8303.00,000,卑金属製の金庫、金庫室の扉及び貴重品保管ロッカー並びに卑金属製のキャッシュボックスその他これに類する物品
20,83.04,,
21,8304.00,000,卑金属製の書類整理箱、インデックスカード箱、書類入れ、ペン皿、スタンプ台その他これらに類する事務用具及び机上用品（第94.03項の事務所用の家具を除く。）
22,83.05,,卑金属製の書類とじ込み用金具、クリップ、レターコーナー、インデックスタグその他これらに類する事務用品及びストリップ状ステープル（例えば、事務用、いす張り用又は梱包用のもの）
23,8305.10,000,書類とじ込み用金具
24,8305.20,000,ストリップ状ステープル
25,8305.90,000,その他のもの（部分品を含む。）
26,83.06,,卑金属製のベル、ゴングその他これらに類する物品（電気式のものを除く。）、小像その他の装飾品、額縁その他これに類するフレーム及び鏡
27,8306.10,000,ベル、ゴングその他これらに類する物品
28,,,小像その他の装飾品
29,8306.21,000,貴金属をめつきしたもの
30,8306.29,000,その他のもの
31,8306.30,000,額縁その他これに類するフレーム及び鏡
32,83.07,,卑金属製のフレキシブルチューブ（継手があるかないかを問わない。）
33,8307.10,000,鉄鋼製のもの
34,8307.90,000,その他の卑金属製のもの
35,83.08,,卑金属製の留金、留金付きフレーム、バックル、フック、アイ、アイレットその他これらに類する物品（衣類又は衣類附属品、履物、身辺用細貨類、腕時計、書籍、日よけ、革製品、旅行用具、馬具その他の製品に使用する種類のものに限る。）、管リベット、二股リベット、ビーズ及びスパングル
36,8308.10,000,フック、アイ及びアイレット
37,8308.20,000,管リベット及び二股リベット
38,8308.90,,その他のもの（部分品を含む。）
39,,100,1 ビーズ及びスパングル（貴金属をめつきしたものに限る。）
40,,200,2 その他のもの
41,83.09,,卑金属製の栓及びふた（王冠、ねじぶた及び注水口用の栓を含む。）、瓶用口金、ねじ式たる栓、たる栓用カバー、シールその他これらに類する包装用の附属品
42,8309.10,000,王冠
43,8309.90,000,その他のもの
44,83.10,,
45,8310.00,000,卑金属製のサインプレート、ネームプレート、アドレスプレートその他これらに類するプレート及び数字、文字その他の標章（第94.05項のものを除く。）
46,83.11,,卑金属製又は金属炭化物製の線、棒、管、板、アーク溶接棒その他これらに類する物品（金属又は金属炭化物のはんだ付け、ろう付け、溶接又は融着に使用する種類のもので、フラックスを被覆し又はしんに充てんしたものに限る。）並びに卑金属粉を凝結させて製造した金属吹付け用の線及び棒
47,8311.10,000,卑金属製の被覆アーク溶接棒（電気アーク溶接に使用するものに限る。）
48,8311.20,000,卑金属製の線（しんに充てんしたもので電気アーク溶接に使用するものに限る。）
49,8311.30,000,卑金属製の被覆した棒及びしんに充てんした線（炎によるはんだ付け、ろう付け又は溶接に使用するものに限る。）
50,8311.90,000,その他のもの
