,hs_code,suffix,description
0,05.01,,
1,0501.00,000,人髪（加工してないものに限るものとし、洗つてあるかないかを問わない。）及びそのくず
2,05.02,,豚毛、いのししの毛、あなぐまの毛その他ブラシ製造用の獣毛及びこれらのくず
3,0502.10,000,豚毛及びいのししの毛並びにこれらのくず
4,0502.90,000,その他のもの
5,05.04,,
6,0504.00,,動物（魚を除く。）の腸、ぼうこう又は胃の全形のもの及び断片（生鮮のもの及び冷蔵し、冷凍し、塩蔵し、塩水漬けし、乾燥し又はくん製したものに限る。）
7,,,− 腸
8,,011,−− ソーセージケーシング用のもの
9,,,−− その他のもの
10,,012,−−− 牛のもの
11,,019,−−− その他のもの
12,,,− その他のもの
13,,091,−− 牛のもの
14,,099,−− その他のもの
15,05.05,,羽毛皮その他の羽毛付きの鳥の部分、羽毛及びその部分（加工してないもの及び単に清浄にし、消毒し又は保存のために処理したものに限るものとし、縁を整えてあるかないかを問わない。）並びに鳥の綿毛（加工してないもの及び単に清浄にし、消毒し又は保存のために処理したものに限る。）並びに羽毛又はその部分の粉及びくず
16,0505.10,000,綿毛及び詰物用の羽毛
17,0505.90,000,その他のもの
18,05.06,,骨及びホーンコア（加工してないもの及び脱脂し、単に整え、酸処理し又は脱膠したものに限るものとし、特定の形状に切つたものを除く。）並びにこれらの粉及びくず
19,0506.10,000,オセイン及び酸処理した骨
20,0506.90,,その他のもの
21,,010,− 骨粉
22,,090,− その他のもの
23,05.07,,アイボリー、かめの甲、ホエールボーン、ホエールボーンヘア、角、枝角、ひづめ、つめ及びくちばし（加工してないもの及び単に整えたものに限るものとし、特定の形状に切つたものを除く。）並びにこれらの粉及びくず
24,0507.10,000,アイボリー並びにその粉及びくず
25,0507.90,,その他のもの
26,,010,− 角及びひづめ（粉及びくずを含む。）
27,,090,− その他のもの
28,05.08,,
29,0508.00,,さんごその他これに類する物品（加工してないもの及び単に整えたものに限る。）並びに軟体動物、甲殻類又は棘皮動物の殻及びいかの甲（加工してないもの及び単に整えたものに限るものとし、特定の形状に切つたものを除く。）並びにこれらの粉及びくず
30,,100,1 さんご
31,,200,2 その他のもの
32,05.10,,
33,0510.00,,アンバーグリス、海狸香、シベット、じや香及びカンタリス、胆汁（乾燥してあるかないかを問わない。）並びに医療用品の調製用の腺その他の動物性生産品（生鮮のもの及び冷蔵し又は冷凍したもの並びに一時的な保存に適する処理をしたものに限る。）
34,,,1 じや香及び牛黄
35,,110,− じや香
36,,190,− 牛黄
37,,200,2 その他のもの
38,05.11,,動物性生産品（他の項に該当するものを除く。）及び第1類又は第3類の動物で生きていないもののうち食用に適しないもの
39,0511.10,000,牛の精液
40,,,その他のもの
41,0511.91,,魚又は甲殻類、軟体動物若しくはその他の水棲無脊椎動物の物品及び第3類の動物で生きていないもの
42,,,1 魚のくず、ふ化用の魚卵及びアルテミアサリナの卵
43,,110,− 魚のくず
44,,120,− ふ化用の魚卵
45,,190,− アルテミアサリナの卵
46,,200,2 その他のもの
47,0511.99,,その他のもの
48,,,1 馬毛及びそのくず（支持物を使用することなく又は支持物を使用して層状にしてあるかないかを問わない。）並びに蚕種、動物の精液、腱、筋、原皮くず及び乾燥した血
49,,120,− 馬毛及びそのくず（支持物を使用することなく又は支持物を使用して層状にしてあるかないかを問わない）
50,,110,− 腱、筋及び原皮くず
51,,190,− その他のもの
52,,,2 動物性の海綿
53,,210,"− 課税価格が1キログラムにつき3,600円以上のもの"
54,,290,− その他のもの
55,,900,3 その他のもの
