,hs_code,suffix,description
0,40.01,,天然ゴム、バラタ、グタペルカ、グアユール、チクルその他これらに類する天然ガム（一次製品、板、シート又はストリップの形状のものに限る。）
1,4001.10,000,天然ゴムのラテックス（プリバルカナイズしてあるかないかを問わない。）
2,,,その他の形状の天然ゴム
3,4001.21,000,スモークドシート
4,4001.22,000,技術的格付けをした天然ゴム（TSNR）
5,4001.29,000,その他のもの
6,4001.30,000,バラタ、グタペルカ、グアユール、チクルその他これらに類する天然ガム
7,40.02,,合成ゴム、油から製造したファクチス及び第40.01項の物品とこの項の物品との混合物（一次製品、板、シート又はストリップの形状のものに限る。）
8,,,スチレン-ブタジエンゴム（SBR）及びカルボキシル化スチレン-ブタジエンゴム（XSBR）
9,4002.11,000,ラテックス
10,4002.19,000,その他のもの
11,4002.20,000,ブタジエンゴム（BR）
12,,,イソブテン-イソプレンゴム（ブチルゴム又はIIR）及びハロ-イソブテン-イソプレンゴム（CIIR及びBIIR）
13,4002.31,000,イソブテン-イソプレンゴム（ブチルゴム又はIIR）
14,4002.39,000,その他のもの
15,,,クロロプレンゴム（クロロブタジエンゴム又はCR）
16,4002.41,000,ラテックス
17,4002.49,000,その他のもの
18,,,アクリロニトリル-ブタジエンゴム（NBR）
19,4002.51,000,ラテックス
20,4002.59,000,その他のもの
21,4002.60,000,イソプレンゴム（IR）
22,4002.70,000,エチレン-プロピレン-非共役ジエンゴム（EPDM）
23,4002.80,000,第40.01項の物品とこの項の物品との混合物
24,,,その他のもの
25,4002.91,000,ラテックス
26,4002.99,000,その他のもの
27,40.03,,
28,4003.00,000,再生ゴム（一次製品、板、シート又はストリップの形状のものに限る。）
29,40.04,,
30,4004.00,000,ゴム（硬質ゴムを除く。）のくず並びにこれから得た粉及び粒
31,40.05,,配合ゴム（加硫してないもので、一次製品、板、シート又はストリップの形状のものに限る。）
32,4005.10,000,カーボンブラック又はシリカを配合したもの
33,4005.20,,ディスパーション（第4005.10号のものを除く。）及び溶液
34,,010,1 天然ゴムのもの
35,,090,2 その他のもの
36,,,その他のもの
37,4005.91,000,板、シート及びストリップ
38,4005.99,,その他のもの
39,,010,1 天然ゴムのもの
40,,090,2 その他のもの
41,40.06,,加硫してないゴムで、その他の形状のもの（例えば、棒、管及び形材）及び製品にしたもの（例えば、円盤及びリング）
42,4006.10,000,ゴムタイヤ更生用のキャメルバックストリップ
43,4006.90,000,その他のもの
44,40.07,,
45,4007.00,000,糸及びひも（加硫したゴムのものに限る。）
46,40.08,,板、シート、ストリップ、棒及び形材（加硫したゴム（硬質ゴムを除く。）のものに限る。）
47,,,セルラーラバーのもの
48,4008.11,000,板、シート及びストリップ
49,4008.19,000,その他のもの
50,,,セルラーラバー以外のゴムのもの
51,4008.21,000,板、シート及びストリップ
52,4008.29,000,その他のもの
53,40.09,,管及びホース（加硫したゴム（硬質ゴムを除く。）製のものに限るものとし、継手（例えば、ジョイント、エルボー及びフランジ）を取り付けてあるかないかを問わない。）
54,,,他の材料により補強してないもの及び他の材料と組み合わせてないもの
55,4009.11,000,継手なしのもの
56,4009.12,,継手付きのもの
57,,100,− 自動車に使用する種類のもの
58,,200,− その他のもの
59,,,金属のみにより補強し又は金属のみと組み合わせたもの
60,4009.21,000,継手なしのもの
61,4009.22,,継手付きのもの
62,,100,− 自動車に使用する種類のもの
63,,200,− その他のもの
64,,,紡織用繊維のみにより補強し又は紡織用繊維のみと組み合わせたもの
65,4009.31,,継手なしのもの
66,,100,1 自動車に使用する種類のもの
67,,200,2 その他のもの
68,4009.32,,継手付きのもの
69,,100,− 自動車に使用する種類のもの
70,,200,− その他のもの
71,,,他の材料により補強し又は他の材料と組み合わせたもの
72,4009.41,,継手なしのもの
73,,100,1 自動車に使用する種類のもの
74,,200,2 その他のもの
75,4009.42,,継手付きのもの
76,,100,− 自動車に使用する種類のもの
77,,200,− その他のもの
78,40.10,,コンベヤ用又は伝動用のベルト及びベルチング（加硫したゴム製のものに限る。）
79,,,コンベヤ用のベルト及びベルチング
80,4010.11,000,金属のみにより補強したもの
81,4010.12,000,紡織用繊維のみにより補強したもの
82,4010.19,000,その他のもの
83,,,伝動用のベルト及びベルチング
84,4010.31,000,エンドレス状の伝動用のベルト（横断面が台形のもの（Vベルト）のうちV-リブ型で、円の外周が60センチメートルを超え180センチメートル以下のものに限る。）
85,4010.32,000,エンドレス状の伝動用のベルト（横断面が台形のもの（Vベルト）のうちV-リブ型以外のもので、円の外周が60センチメートルを超え180センチメートル以下のものに限る。）
86,4010.33,000,エンドレス状の伝動用のベルト（横断面が台形のもの（Vベルト）のうちV-リブ型で、円の外周が180センチメートルを超え240センチメートル以下のものに限る。）
87,4010.34,000,エンドレス状の伝動用のベルト（横断面が台形のもの（Vベルト）のうちV-リブ型以外のもので、円の外周が180センチメートルを超え240センチメートル以下のものに限る。）
88,4010.35,000,エンドレス状の同期ベルト（円の外周が60センチメートルを超え150センチメートル以下のものに限る。）
89,4010.36,000,エンドレス状の同期ベルト（円の外周が150センチメートルを超え198センチメートル以下のものに限る。）
90,4010.39,000,その他のもの
91,40.11,,ゴム製の空気タイヤ（新品のものに限る。）
92,4011.10,,乗用自動車（ステーションワゴン及びレーシングカーを含む。）に使用する種類のもの
93,,010,− 公称の幅が101.6ミリメートルを超えるもの
94,,090,− その他のもの
95,4011.20,000,バス又は貨物自動車に使用する種類のもの
96,4011.30,000,航空機に使用する種類のもの
97,4011.40,,モーターサイクルに使用する種類のもの
98,,010,− 公称の幅が101.6ミリメートルを超えるもの
99,,090,− その他のもの
100,4011.50,000,自転車に使用する種類のもの
101,4011.70,,農業用又は林業用の車両及び機械に使用する種類のもの
102,,010,− 自動車に使用する種類のもの（公称の幅が101.6ミリメートルを超えるものに限る。）
103,,090,− その他のもの
104,4011.80,,建設用、鉱業用又は産業用の車両及び機械に使用する種類のもの
105,,010,− 自動車に使用する種類のもの（公称の幅が101.6ミリメートルを超えるものに限る。）
106,,090,− その他のもの
107,4011.90,,その他のもの
108,,010,− 自動車に使用する種類のもの（公称の幅が101.6ミリメートルを超えるものに限る。）
109,,090,− その他のもの
110,40.12,,ゴム製の空気タイヤ（更生したもの及び中古のものに限る。）並びにゴム製のソリッドタイヤ、クッションタイヤ、タイヤトレッド及びタイヤフラップ
111,,,更生タイヤ
112,4012.11,000,乗用自動車（ステーションワゴン及びレーシングカーを含む。）に使用する種類のもの
113,4012.12,000,バス又は貨物自動車に使用する種類のもの
114,4012.13,000,航空機に使用する種類のもの
115,4012.19,000,その他のもの
116,4012.20,000,空気タイヤ（中古のものに限る。）
117,4012.90,,その他のもの
118,,010,− ソリッドタイヤ及びクッションタイヤ（自動車に使用する種類のもので、公称の幅が101.6ミリメートルを超えるものに限る。）並びにタイヤフラップ（公称の幅が101.6ミリメートルを超える自動車に使用する種類のタイヤのものに限る。）
119,,020,− その他のもの
120,40.13,,ゴム製のインナーチューブ
121,4013.10,000,乗用自動車（ステーションワゴン及びレーシングカーを含む。）、バス又は貨物自動車に使用する種類のもの
122,4013.20,000,自転車に使用する種類のもの
123,4013.90,000,その他のもの
124,40.14,,衛生用又は医療用の製品（乳首を含み、加硫したゴム（硬質ゴムを除く。）製のものに限るものとし、硬質ゴム製の取付具を有するか有しないかを問わない。）
125,4014.10,000,コンドーム
126,4014.90,000,その他のもの
127,40.15,,衣類及び衣類附属品（手袋、ミトン及びミットを含み、加硫したゴム（硬質ゴムを除く。）製のものに限るものとし、用途を問わない。）
128,,,手袋、ミトン及びミット
129,4015.12,,内科用、外科用、歯科用又は獣医科用のもの
130,,010,− 天然ゴム製のもの
131,,020,− アクリロニトリル−ブタジエンゴム（NBR）製のもの
132,,090,− その他のもの
133,4015.19,,その他のもの
134,,,− 手袋（厚さが0.2ミリメートル未満のものに限る。 ）
135,,011,−− 天然ゴム製のもの
136,,012,−− アクリロニトリル−ブタジエンゴム（NBR）製のもの
137,,019,−− その他のもの
138,,090,− その他のもの
139,4015.90,000,その他のもの
140,40.16,,その他の製品（加硫したゴム（硬質ゴムを除く。）製のものに限る。）
141,4016.10,000,セルラーラバー製のもの
142,,,その他のもの
143,4016.91,,床用敷物及びマット
144,,010,− 自動車に使用する種類のもの
145,,020,− その他のもの
146,4016.92,000,消しゴム
147,4016.93,000,ガスケット、ワッシャーその他のシール
148,4016.94,000,防舷材（膨らませることができるかできないかを問わない。）
149,4016.95,000,その他の製品（膨らませることができるものに限る。）
150,4016.99,,その他のもの
151,,010,− 自動車に使用する種類の部分品及び附属品
152,,020,− その他のもの
153,40.17,,
154,4017.00,000,硬質ゴム（例えば、エボナイト。くずを含むものとし、形状を問わない。）及びその製品
