,hs_code,suffix,description
0,59.01,,書籍装丁用その他これに類する用途に供する種類の紡織用繊維の織物類でガム又はでん粉質の物質を塗布したもの、トレーシングクロス、画用カンバス及びハットファンデーション用バックラムその他これに類する硬化紡織用繊維の織物類
1,5901.10,000,書籍装丁用その他これに類する用途に供する種類の紡織用繊維の織物類で、ガム又はでん粉質の物質を塗布したもの
2,5901.90,000,その他のもの
3,59.02,,タイヤコードファブリック（ナイロンその他のポリアミド、ポリエステル又はビスコースレーヨンの強力糸のものに限る。）
4,5902.10,,ナイロンその他のポリアミド製のもの
5,,010,1 プラスチック又はゴムを染み込ませ、塗布し、被覆し又は積層したもの
6,,,2 その他のもの
7,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
8,,022,(2)その他のもの
9,5902.20,,ポリエステル製のもの
10,,010,− プラスチック又はゴムを染み込ませ、塗布し、被覆し又は積層したもの
11,,090,− その他のもの
12,5902.90,000,その他のもの
13,59.03,,紡織用繊維の織物類（プラスチックを染み込ませ、塗布し、被覆し又は積層したものに限るものとし、第59.02項のものを除く。）
14,5903.10,000,ポリ(塩化ビニル)を染み込ませ、塗布し、被覆し又は積層したもの
15,5903.20,000,ポリウレタンを染み込ませ、塗布し、被覆し又は積層したもの
16,5903.90,000,その他のもの
17,59.04,,リノリウム及び床用敷物で紡織用繊維の基布に塗布し又は被覆したもの（特定の形状に切つてあるかないかを問わない。）
18,5904.10,000,リノリウム
19,5904.90,000,その他のもの
20,59.05,,
21,5905.00,000,紡織用繊維の壁面被覆材
22,59.06,,ゴム加工をした紡織用繊維の織物類（第59.02項のものを除く。）
23,5906.10,000,接着テープ（幅が20センチメートル以下のものに限る。）
24,,,その他のもの
25,5906.91,,メリヤス編み又はクロセ編みのもの
26,,010,1 綿製のもの
27,,020,2 その他のもの
28,5906.99,000,その他のもの
29,59.07,,
30,5907.00,000,その他の紡織用繊維の織物類（染み込ませ、塗布し又は被覆したものに限る。）及び劇場用又はスタジオ用の背景幕その他これに類する物品に使用する図案を描いた織物類
31,59.08,,
32,5908.00,000,紡織用繊維製のしん（織り、組み又は編んだもので、ランプ用、ストーブ用、ライター用、ろうそく用その他これらに類する用途に供するものに限る。）並びに白熱ガスマントル及び白熱ガスマントル用の管状編物（染み込ませてあるかないかを問わない。）
33,59.09,,
34,5909.00,000,紡織用繊維製のホースその他これに類する管状の製品（他の材料により内張りし又は補強したもの及び他の材料の附属品を有するものを含む。）
35,59.10,,
36,5910.00,,伝動用又はコンベヤ用のベルト及びベルチング（紡織用繊維製のものに限るものとし、プラスチックを染み込ませ、塗布し、被覆し若しくは積層してあるかないか又は金属その他の材料により補強してあるかないかを問わない。）
37,,010,1 綿製のもの
38,,020,2 その他のもの
39,59.11,,紡織用繊維の物品及び製品（技術的用途に供するもので、この類の注8のものに限る。）
40,5911.10,,フェルト、フェルトを張り付けた織物及び紡織用繊維の織物類で、ゴム、革その他の材料を塗布し、被覆し又は積層したもののうち針布に使用する種類のもの並びにこれらに類する織物類でその他の技術的用途に供する種類のもの（ゴムを染み込ませたベルベット製の細幅織物で、機織用のスピンドル（ビーム）の被覆用のものを含む。）
41,,010,1 綿製のもの
42,,090,2 その他のもの
43,5911.20,000,ふるい用の布（製品にしたものであるかないかを問わない。）
44,,,エンドレス状又は連結具を有する紡織用繊維の織物類及びフェルト（製紙用、パルプ用、石綿セメント用その他これらに類する用途に供する機械に使用する種類のものに限る。）
45,5911.31,,重量が1平方メートルにつき650グラム未満のもの
46,,010,1 製紙用フェルト（エンドレスのものに限る。）
47,,,2 その他のもの
48,,021,(1)綿製のもの
49,,029,(2)その他のもの
50,5911.32,,重量が1平方メートルにつき650グラム以上のもの
51,,010,1 製紙用フェルト（エンドレスのものに限る。）
52,,,2 その他のもの
53,,021,(1)綿製のもの
54,,029,(2)その他のもの
55,5911.40,,搾油機その他これに類する機械に使用する種類のろ過布（人髪製のものを含む。）
56,,010,1 綿製のもの
57,,090,2 その他のもの
58,5911.90,,その他のもの
59,,010,1 綿製のもの
60,,090,2 その他のもの
