,hs_code,suffix,description
0,30.01,,臓器療法用の腺その他の器官（乾燥したものに限るものとし、粉状にしてあるかないかを問わない。）及び腺その他の器官又はその分泌物の抽出物で臓器療法用のもの並びにヘパリン及びその塩並びに治療用又は予防用に調製したその他の人又は動物の物質（他の項に該当するものを除く。）
1,3001.20,000,腺その他の器官又はその分泌物の抽出物
2,3001.90,,その他のもの
3,,010,− せんそ及び移植用の骨、器官その他の人体組織
4,,020,− ヘパリン及びその塩
5,,090,− その他のもの
6,30.02,,人血、治療用、予防用又は診断用に調製した動物の血、免疫血清その他の血液分画物及び免疫産品（変性したものであるかないか又は生物工学的方法により得たものであるかないかを問わない。）、ワクチン、毒素、培養微生物（酵母を除く。）その他これらに類する物品並びに細胞培養物（変性したものであるかないかを問わない。）
7,,,免疫血清その他の血液分画物及び免疫産品（変性したものであるかないか又は生物工学的方法により得たものであるかないかを問わない。）
8,3002.12,,免疫血清その他の血液分画物
9,,100,− 免疫血清
10,,200,− ヘモグロビン、血液グロブリン及び血清グロブリン
11,,300,− 加熱人血漿たんぱく製剤及び加熱人血清アルブミン製剤（小売用の形状又は包装にしたものに限る。）
12,,,− その他のもの
13,,910,−− 免疫血清から得たもの（ベータ-グロブリン又はガンマ-グロブリンを含有するものに限る。）
14,,990,−− その他のもの
15,3002.13,000,免疫産品（混合してないもので、投与量にしてなく、かつ、小売用の形状又は包装にしてないものに限る。）
16,3002.14,000,免疫産品（混合したもので、投与量にしてなく、かつ、小売用の形状又は包装にしてないものに限る。）
17,3002.15,000,免疫産品（投与量にしたもの又は小売用の形状若しくは包装にしたものに限る。）
18,,,ワクチン、毒素、培養微生物（酵母を除く。）その他これらに類する物品
19,3002.41,000,人用のワクチン
20,3002.42,000,動物用のワクチン
21,3002.49,000,その他のもの
22,,,細胞培養物（変性したものであるかないかを問わない。）
23,3002.51,000,細胞治療製品
24,3002.59,000,その他のもの
25,3002.90,000,その他のもの
26,30.03,,医薬品（治療用又は予防用に混合した二以上の成分から成るもので、投与量にしてなく、かつ、小売用の形状又は包装にしてないものに限るものとし、第30.02項、第30.05項又は第30.06項の物品を除く。）
27,3003.10,000,ペニシリン若しくはその誘導体（ペニシラン酸構造を有するものに限る。）又はストレプトマイシン若しくはその誘導体を含有するもの
28,3003.20,000,その他のもの（抗生物質を含有するものに限る。）
29,,,その他のもの（第29.37項のホルモンその他の物質を含有するものに限る。）
30,3003.31,000,インスリンを含有するもの
31,3003.39,000,その他のもの
32,,,その他のもの（アルカロイド又はその誘導体を含有するものに限る。）
33,3003.41,000,エフェドリン又はその塩を含有するもの
34,3003.42,000,プソイドエフェドリン（INN）又はその塩を含有するもの
35,3003.43,000,ノルエフェドリン又はその塩を含有するもの
36,3003.49,000,その他のもの
37,3003.60,000,その他のもの（この類の号注2の抗マラリア有効成分を含有するものに限る。）
38,3003.90,000,その他のもの
39,30.04,,医薬品（混合し又は混合してない物品から成る治療用又は予防用のもので、投与量にしたもの（経皮投与剤の形状にしたものを含む。）又は小売用の形状若しくは包装にしたものに限るものとし、第30.02項、第30.05項又は第30.06項の物品を除く。）
40,3004.10,000,ペニシリン若しくはその誘導体（ペニシラン酸構造を有するものに限る。）又はストレプトマイシン若しくはその誘導体を含有するもの
41,3004.20,000,その他のもの（抗生物質を含有するものに限る。）
42,,,その他のもの（第29.37項のホルモンその他の物質を含有するものに限る。）
43,3004.31,000,インスリンを含有するもの
44,3004.32,000,コルチコステロイドホルモン又はその誘導体若しくは構造類似物を含有するもの
45,3004.39,000,その他のもの
46,,,その他のもの（アルカロイド又はその誘導体を含有するものに限る。）
47,3004.41,000,エフェドリン又はその塩を含有するもの
48,3004.42,000,プソイドエフェドリン（INN）又はその塩を含有するもの
49,3004.43,000,ノルエフェドリン又はその塩を含有するもの
50,3004.49,,その他のもの
51,,010,− 小売用の形状又は包装にしたもの
52,,090,− その他のもの
53,3004.50,000,その他のもの（第29.36項のビタミンその他の物質を含有するものに限る。）
54,3004.60,000,その他のもの（この類の号注2の抗マラリア有効成分を含有するものに限る。）
55,3004.90,,その他のもの
56,,010,− 麻薬、大麻又は覚せいアミンのもの
57,,,− その他のもの
58,,,−− 小売用の形状又は包装にしたもの
59,,023,−−− おたねにんじんのもの
60,,024,−−− その他のもの
61,,029,−− その他のもの
62,30.05,,脱脂綿、ガーゼ、包帯その他これらに類する製品（例えば、被覆材、ばんそうこう及びパップ剤）で、医薬を染み込ませ若しくは塗布し又は医療用若しくは獣医用として小売用の形状若しくは包装にしたもの
63,3005.10,,接着性を有する被覆材その他の接着層を有する製品
64,,010,− ばんそうこうその他のプラスター
65,,090,− その他のもの
66,3005.90,000,その他のもの
67,30.06,,この類の注4の医療用品
68,3006.10,,外科用のカットガットその他これに類する縫合材（外科用又は歯科用の吸収性糸を含む。）、切開創縫合用の接着剤、ラミナリア、ラミナリア栓、外科用又は歯科用の吸収性止血材及び外科用又は歯科用の癒着防止材（吸収性があるかないかを問わない。）（殺菌したものに限る。）
69,,,1 外科用のカットガットその他これに類する縫合材、切開創縫合用の接着剤、ラミナリア、ラミナリア栓及び外科用又は歯科用の吸収性止血材
70,,110,− 外科用のカットガットその他これに類する縫合材並びにラミナリア及びラミナリア栓
71,,190,− その他のもの
72,,,2 その他のもの
73,,910,(1)プラスチック製の板、シート、フィルム、はく及びストリップ
74,,,(2)メリヤス編み又はクロセ編みのもの
75,,991,− ゴム糸の重量が全重量の5％以上のもの
76,,999,− その他のもの
77,3006.30,000,エックス線検査用造影剤及び患者に投与する診断用試薬
78,3006.40,,歯科用セメントその他の歯科用充てん材料及び接骨用セメント
79,,010,− 歯科用セメントその他の歯科用充てん材料
80,,090,− 接骨用セメント
81,3006.50,000,救急箱及び救急袋
82,3006.60,000,避妊用化学調製品（第29.37項のホルモンその他の物質又は殺精子剤をもととしたものに限る。）
83,3006.70,000,医学又は獣医学において外科手術若しくは診療の際に人若しくは動物の身体の潤滑剤として又は人若しくは動物の身体と診療用機器とを密着させる薬品としての使用に供するよう調製したゲル
84,,,その他のもの
85,3006.91,,瘻造設術用と認められるもの
86,,010,− ストリップを織つたもの（両面を全てプラスチックで塗布し、又は被覆したものに限る。）
87,,090,− その他のもの
88,3006.92,000,薬剤廃棄物（当初に意図した使用に適しない薬剤。例えば、使用期限を過ぎたもの）
89,3006.93,000,プラセボ及び盲検又は二重盲検臨床試験キットで、認可された臨床試験で使用されるもの（投与量にしたものに限る。）
