,hs_code,suffix,description
0,38.01,,人造黒鉛及びコロイド状又は半コロイド状の黒鉛並びに黒鉛その他の炭素をもととした調製品（ペースト状、塊状、板状その他半製品の形状にしたものに限る。）
1,3801.10,000,人造黒鉛
2,3801.20,000,コロイド状又は半コロイド状の黒鉛
3,3801.30,000,電極用の炭素質ペーストその他これに類する炉の内張り用のもの
4,3801.90,000,その他のもの
5,38.02,,活性炭及び活性化した天然の鉱物性生産品並びに獣炭（廃獣炭を含む。）
6,3802.10,000,活性炭
7,3802.90,000,その他のもの
8,38.03,,
9,3803.00,000,トール油（精製してあるかないかを問わない。）
10,38.04,,
11,3804.00,000,木材パルプの製造の際に生ずる廃液（リグニンスルホン酸塩を含むものとし、濃縮し、糖類を除き又は化学的に処理したものであるかないかを問わず、第38.03項のトール油を除く。）
12,38.05,,ガムテレビン油、ウッドテレビン油、硫酸テレビン油その他のテルペン油（蒸留その他の方法により針葉樹から得たものに限る。）、ジペンテン（粗のものに限る。）、亜硫酸テレビンその他のパラシメン（粗のものに限る。）及びパイン油（アルファ-テルピネオールを主成分とするものに限る。）
13,3805.10,000,ガムテレビン油、ウッドテレビン油及び硫酸テレビン油
14,3805.90,,その他のもの
15,,100,1 パイン油
16,,900,2 その他のもの
17,38.06,,ロジン及び樹脂酸並びにこれらの誘導体、ロジンスピリット、ロジン油並びにランガム
18,3806.10,000,ロジン及び樹脂酸
19,3806.20,000,ロジン若しくは樹脂酸又はこれらの誘導体の塩（ロジン付加物の塩を除く。）
20,3806.30,000,エステルガム
21,3806.90,000,その他のもの
22,38.07,,
23,3807.00,000,木タール、木タール油、木クレオソート、木ナフサ及び植物性ピッチ並びにブルーワーズピッチその他これに類する調製品でロジン、樹脂酸又は植物性ピッチをもととしたもの
24,38.08,,殺虫剤、殺鼠剤、殺菌剤、除草剤、発芽抑制剤、植物生長調整剤、消毒剤その他これらに類する物品（小売用の形状若しくは包装にし、製剤にし又は製品にしたもの（例えば、硫黄を含ませた帯、芯及びろうそく並びにはえ取り紙）に限る。）
25,,,この類の号注1の物品
26,3808.52,000,DDT（ISO）（クロフェノタン（INN））を含有するもの（正味重量が300グラム以下の包装にしたものに限る。）
27,3808.59,000,その他のもの
28,,,この類の号注2の物品
29,3808.61,000,正味重量が300グラム以下の包装にしたもの
30,3808.62,000,正味重量が300グラムを超え7.5キログラム以下の包装にしたもの
31,3808.69,000,その他のもの
32,,,その他のもの
33,3808.91,,殺虫剤
34,,010,− 農薬
35,,,− その他のもの
36,,091,−− 小売用の形状又は包装にしたもの
37,,099,−− その他のもの
38,3808.92,,殺菌剤
39,,010,− 農薬
40,,,− その他のもの
41,,091,−− 小売用の形状又は包装にしたもの
42,,099,−− その他のもの
43,3808.93,,除草剤、発芽抑制剤及び植物生長調整剤
44,,010,− 農薬
45,,,− その他のもの
46,,091,−− 小売用の形状又は包装にしたもの
47,,099,−− その他のもの
48,3808.94,000,消毒剤
49,3808.99,000,その他のもの
50,38.09,,仕上剤、促染剤、媒染剤その他の物品及び調製品（繊維工業、製紙工業、皮革工業その他これらに類する工業において使用する種類のものに限るものとし、他の項に該当するものを除く。）
51,3809.10,000,でん粉質の物質をもととしたもの
52,,,その他のもの
53,3809.91,,繊維工業その他これに類する工業において使用する種類のもの
54,,010,− つや出し剤及び仕上剤
55,,090,− その他のもの
56,3809.92,000,製紙工業その他これに類する工業において使用する種類のもの
57,3809.93,000,皮革工業その他これに類する工業において使用する種類のもの
58,38.10,,金属表面処理用の調製浸せき剤、はんだ付け用、ろう付け用又は溶接用のフラックスその他の調製した助剤、はんだ付け用、ろう付け用又は溶接用の粉及びペーストで金属と他の材料とから成るもの並びに溶接用の電極又は溶接棒のしん又は被覆に使用する種類の調製品
59,3810.10,000,金属表面処理用の調製浸せき剤並びにはんだ付け用、ろう付け用又は溶接用の粉及びペーストで金属と他の材料とから成るもの
60,3810.90,000,その他のもの
61,38.11,,アンチノック剤、酸化防止剤、ガム化防止剤、粘度指数向上剤、腐食防止剤その他の調製添加剤（鉱物油（ガソリンを含む。）用又は鉱物油と同じ目的に使用するその他の液体用のものに限る。）
62,,,アンチノック剤
63,3811.11,000,鉛化合物をもととしたもの
64,3811.19,000,その他のもの
65,,,潤滑油用の添加剤
66,3811.21,000,石油又は歴青油を含有するもの
67,3811.29,000,その他のもの
68,3811.90,,その他のもの
69,,010,− 燃料油用のもの
70,,090,− その他のもの
71,38.12,,調製したゴム加硫促進剤、ゴム用又はプラスチック用の複合した可塑剤（他の項に該当するものを除く。）及びゴム用又はプラスチック用の調製した老化防止剤その他の複合した安定剤
72,3812.10,000,調製したゴム加硫促進剤
73,3812.20,000,ゴム用又はプラスチック用の複合した可塑剤
74,,,ゴム用又はプラスチック用の調製した老化防止剤その他の複合した安定剤
75,3812.31,,"2,2,4-トリメチル-1,2-ジヒドロキノリン（TMQ）のオリゴマーの混合物"
76,,100,1 ゴム老化防止剤
77,,900,2 その他のもの
78,3812.39,,その他のもの
79,,100,1 ゴム老化防止剤
80,,900,2 その他のもの
81,38.13,,
82,3813.00,000,消火器用の調製品及び装てん物並びに装てんした消火弾
83,38.14,,
84,3814.00,000,有機の配合溶剤及び配合シンナー（他の項に該当するものを除く。）並びにペイント用又はワニス用の調製除去剤
85,38.15,,反応開始剤、反応促進剤及び調製触媒（他の項に該当するものを除く。）
86,,,担体付き触媒
87,3815.11,000,活性物質としてニッケル又はその化合物を使用したもの
88,3815.12,,活性物質として貴金属又はその化合物を使用したもの
89,,100,1 白金触媒
90,,,2 その他のもの
91,,210,(1)自動車の排気ガス浄化用のもの
92,,220,(2)その他のもの
93,3815.19,,その他のもの
94,,100,1 鉄触媒
95,,,2 その他のもの
96,,210,− シリカ・アルミナ触媒
97,,290,− その他のもの
98,3815.90,,その他のもの
99,,100,1 鉄触媒及び白金触媒
100,,200,2 シリカ・アルミナ触媒
101,,,3 その他のもの
102,,310,− 触媒
103,,390,− その他のもの
104,38.16,,
105,3816.00,,耐火性のセメント、モルタル、コンクリートその他これらに類する配合品（ドロマイトラミングミックスを含むものとし、第38.01項の物品を除く。）
106,,020,1 ドロマイトラミングミックス
107,,,2 その他のもの
108,,010,− 耐火性のセメント及びモルタル
109,,090,− その他のもの
110,38.17,,
111,3817.00,,混合アルキルベンゼン及び混合アルキルナフタレン（第27.07項又は第29.02項のものを除く。）
112,,100,1 混合アルキルベンゼン
113,,200,2 混合アルキルナフタレン
114,38.18,,
115,3818.00,,元素を電子工業用にドープ処理したもの（円盤状、ウエハー状その他これらに類する形状にしたものに限る。）及び化合物を電子工業用にドープ処理したもの
116,,010,1 けい素を電子工業用にドープ処理し、円盤状、ウエハー状その他これらに類する形状にしたもの
117,,020,2 その他のもの
118,38.19,,
119,3819.00,000,液圧ブレーキ液その他の液圧伝動用の調製液（石油又は歴青油を含有しないもの及び石油又は歴青油の含有量が全重量の70％未満のものに限る。）
120,38.20,,
121,3820.00,000,調製不凍液及び調製解凍液
122,38.21,,
123,3821.00,000,微生物（ウイルス及びこれに類するものを含む。）用又は植物、人若しくは動物の細胞用の調製培養剤（保存用のものを含む。）
124,38.22,,診断用又は理化学用の試薬（支持体を使用したものに限る。）及び診断用又は理化学用の調製試薬（支持体を使用してあるかないか及びキットにしてあるかないかを問わない。）（第30.06項のものを除く。）並びに認証標準物質
125,,,診断用又は理化学用の試薬（支持体を使用したものに限る。）及び診断用又は理化学用の調製試薬（支持体を使用してあるかないか及びキットにしてあるかないかを問わない。）
126,3822.11,000,マラリア用のもの
127,3822.12,000,ヤブカ属の蚊により媒介されるジカ熱その他の感染症用のもの
128,3822.13,000,血液型判定用のもの
129,3822.19,000,その他のもの
130,3822.90,000,その他のもの
131,38.23,,工業用の脂肪性モノカルボン酸、アシッドオイルで油脂の精製の際に生ずるもの及び工業用の脂肪性アルコール
132,,,アシッドオイルで油脂の精製の際に生ずるもの及び工業用の脂肪性モノカルボン酸
133,3823.11,000,ステアリン酸
134,3823.12,000,オレイン酸
135,3823.13,000,トール油脂肪酸
136,3823.19,000,その他のもの
137,3823.70,000,工業用の脂肪性アルコール
138,38.24,,鋳物用の鋳型又は中子の調製粘結剤並びに化学工業（類似の工業を含む。）において生産される化学品及び調製品（天然物のみの混合物を含むものとし、他の項に該当するものを除く。）
139,3824.10,000,鋳物用の鋳型又は中子の調製粘結剤
