,hs_code,suffix,description
0,91.01,,腕時計、懐中時計その他の携帯用時計（ストップウォッチを含むものとし、ケースに貴金属又は貴金属を張つた金属を使用したものに限る。）
1,,,腕時計（電気式のものに限るものとし、ストップウォッチの機能を有するか有しないかを問わない。）
2,9101.11,000,機械式表示部のみを有するもの
3,9101.19,000,その他のもの
4,,,その他の腕時計（ストップウォッチの機能を有するか有しないかを問わない。）
5,9101.21,000,自動巻きのもの
6,9101.29,000,その他のもの
7,,,その他のもの
8,9101.91,000,電気式のもの
9,9101.99,000,その他のもの
10,91.02,,腕時計、懐中時計その他の携帯用時計（ストップウォッチを含むものとし、第91.01項のものを除く。）
11,,,腕時計（電気式のものに限るものとし、ストップウォッチの機能を有するか有しないかを問わない。）
12,9102.11,000,機械式表示部のみを有するもの
13,9102.12,000,オプトエレクトロニクス表示部のみを有するもの
14,9102.19,000,その他のもの
15,,,その他の腕時計（ストップウォッチの機能を有するか有しないかを問わない。）
16,9102.21,000,自動巻きのもの
17,9102.29,000,その他のもの
18,,,その他のもの
19,9102.91,000,電気式のもの
20,9102.99,000,その他のもの
21,91.03,,時計（ウォッチムーブメントを有するものに限るものとし、携帯用時計及び第91.04項の時計を除く。）
22,9103.10,000,電気式のもの
23,9103.90,000,その他のもの
24,91.04,,
25,9104.00,000,計器盤用時計その他これに類する時計（車両用、航空機用、宇宙飛行体用又は船舶用のものに限る。）
26,91.05,,その他の時計（携帯用時計を除く。）
27,,,目覚まし時計
28,9105.11,000,電気式のもの
29,9105.19,000,その他のもの
30,,,掛時計
31,9105.21,000,電気式のもの
32,9105.29,000,その他のもの
33,,,その他のもの
34,9105.91,000,電気式のもの
35,9105.99,000,その他のもの
36,91.06,,時刻の記録用又は時間の測定用、記録用若しくは表示用の機器（時計用ムーブメント又は同期電動機を有するものに限る。例えば、タイムレジスター及びタイムレコーダー）
37,9106.10,000,タイムレジスター及びタイムレコーダー
38,9106.90,000,その他のもの
39,91.07,,
40,9107.00,000,タイムスイッチ（時計用ムーブメント又は同期電動機を有するものに限る。）
41,91.08,,ウォッチムーブメント（完成品に限る。）
42,,,電気式のもの
43,9108.11,000,機械式表示部のみを有するもの及び機械式表示部を組み込むことができる装置を有するもの
44,9108.12,000,オプトエレクトロニクス表示部のみを有するもの
45,9108.19,000,その他のもの
46,9108.20,000,自動巻きのもの
47,9108.90,000,その他のもの
48,91.09,,その他の時計用ムーブメント（完成品に限る。）
49,9109.10,000,電気式のもの
50,9109.90,000,その他のもの
51,91.10,,時計用ムーブメントで、単に組み立てることにより完成品となるもの及びこれを一部組み立てたもの（ムーブメントセット）、未完成の時計用ムーブメントで組み立てたもの並びに時計用ラフムーブメント
52,,,携帯用時計のもの
53,9110.11,000,ムーブメントで、単に組み立てることにより完成品となるもの及びこれを一部組み立てたもの（ムーブメントセット）
54,9110.12,000,未完成のムーブメントで組み立てたもの
55,9110.19,000,ラフムーブメント
56,9110.90,000,その他のもの
57,91.11,,携帯用時計のケース及びその部分品
58,9111.10,000,ケース（貴金属製又は貴金属を張つた金属製のものに限る。）
59,9111.20,000,ケース（卑金属製のものに限るものとし、金又は銀をめつきしてあるかないかを問わない。）
60,9111.80,000,その他のケース
61,9111.90,000,部分品
62,91.12,,時計（携帯用時計を除く。）のケース及びこれに類するケースでこの類のその他の物品に使用するもの並びにこれらの部分品
63,9112.20,000,ケース
64,9112.90,000,部分品
65,91.13,,携帯用時計のバンド及びブレスレット並びにこれらの部分品
66,9113.10,000,貴金属製又は貴金属を張つた金属製のもの
67,9113.20,,卑金属製のもの（金又は銀をめつきしてあるかないかを問わない。）
68,,010,− 貴金属をめつきしたもの
69,,020,− その他のもの
70,9113.90,,その他のもの
71,,,1 革製又はコンポジションレザー製のもの
72,,110,(1)毛皮付きのもの及び貴金属、これを張り若しくはめつきした金属、貴石、半貴石、真珠、さんご、ぞうげ又はべつこうを使用したもの
73,,190,(2)その他のもの
74,,,2 その他のもの
75,,210,(1)二種類以上の材料（組立て用のみに供する材料（例えば、ひも）を除く。）から構成されるもの
76,,220,(2)その他のもの
77,91.14,,その他の時計の部分品
78,9114.30,000,文字板
79,9114.40,000,地板及び受け
80,9114.90,000,その他のもの
